CHR,POS,gene_code,GENE,FUNCTION,NOTES,,,,,,,,
chr10,198137,YJLWTy4-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,220219,NAG,NAG,,,,,,,,,,
chr10,220530,NAG,NAG,,,,,,,,,,
chr10,257034,NAG,NAG,,,,,,,,,,
chr10,270084,YJL087C,TRL1 - tRNA ligase,required for tRNA splicing and for both splicing and translation of HAC1 mRNA in the UPR; has phosphodiesterase, polynucleotide kinase, and ligase activities; localized at the inner nuclear envelope and partially to polysomes,,,,,,,
chr10,277922,YJL084C,ALY2 - Alpha arrestin that controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; phosphorylated by Npr1p and also by cyclin-CDK complex Pcl7p-Pho85p; promotes endocytosis of plasma membrane proteins,,,,,,,,,,
chr10,293,ARS 1001.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,302,ARS 1001.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,307,ARS 1001.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,311,ARS 1001.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,312,ARS 1001.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,316,ARS 1001.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,319847,NAG,NAG,,,,,,,,,,
chr10,325172,YJL059W,YHC3 - Vacuolar membrane protein involved in the ATP-dependent transport of arginine into the vacuole and possibly in balancing ion homeostasis; homolog of human CLN3 involved in Batten disease (juvenile onset neuronal ceroid lipofuscinosis),,,,,,,,,,
chr10,334668,YJL054W,TIM54 - Component of the mitochondrial TIM22 complex involved in insertion of polytopic proteins into the inner membrane,,,,,,,,,,
chr10,340621,YJL051W,IRC8 - Bud tip localized protein of unknown function; mRNA is targeted to the bud by a She2p dependent transport system; mRNA is cell cycle regulated via Fkh2p,peaking in G2/M phase; null mutant displays increased levels of spontaneous Rad52p foc,,,,,,,,,
chr10,342371,NAG,NAG,,,,,,,,,,
chr10,342637,YJL050W,MTR4 - ATP-dependent 3'-5' RNA helicase of the Dead-box family, involved in nuclear RNA processing and degradation both as a component of the TRAMP complex and in TRAMP independent processes; has a KOW domain that shows RNA binding activity,,,,,,,,,
chr10,354634,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354657,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354658,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354679,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354681,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354683,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354692,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354706,YJLCdelta4,- Ty1 LTR,,,,,,,,,,
chr10,354850,YJLCdelta5,- Ty1 LTR,,,,,,,,,,
chr10,354851,YJLCdelta5,- Ty1 LTR,,,,,,,,,,
chr10,354856,YJLCdelta5,- Ty1 LTR,,,,,,,,,,
chr10,362671,YJL042W,MHP1 - Microtubule-associated protein involved in assembly and stabilization of microtubules; overproduction results in cell cycle arrest at G2 phase; similar to Drosophila protein MAP and to mammalian MAP4 proteins,,,,,,,,,,
chr10,366948,YJL041W,NSP1 - Essential component of the nuclear pore complex, which mediates nuclear import and export,found in both the Nup82 and Nic96 complexes,,,,,,,,
chr10,366966,YJL041W,NSP1 - Essential component of the nuclear pore complex, which mediates nuclear import and export,found in both the Nup82 and Nic96 complexes,,,,,,,,
chr10,367104,YJL041W,NSP1 - Essential component of the nuclear pore complex, which mediates nuclear import and export,found in both the Nup82 and Nic96 complexes,,,,,,,,
chr10,37037,YJL210W,PEX2 - RING-finger peroxin and E3 ubiquitin ligase, peroxisomal membrane protein with a C-terminal zinc-binding RING domain,forms translocation subcomplex with Pex10p and Pex12p which functions in peroxisomal matrix protein import,,,,,,,,
chr10,40977,YJL208C,NUC1 - Major mitochondrial nuclease, has RNAse and DNA endo- and exonucleolytic activities; has roles in mitochondrial recombination, apoptosis and maintenance of polyploidy,,,,,,,,
chr10,411818,YJL012C,VTC4 - Vacuolar membrane polyphosphate polymerase; subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer of polyP to the vacuole; regulates membrane trafficking; role in non-autophagic vacuolar fusion,,,,,,,,,,
chr10,411821,YJL012C,VTC4 - Vacuolar membrane polyphosphate polymerase; subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer of polyP to the vacuole; regulates membrane trafficking; role in non-autophagic vacuolar fusion,,,,,,,,,,
chr10,412379,YJL012C,VTC4 - Vacuolar membrane polyphosphate polymerase; subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer of polyP to the vacuole; regulates membrane trafficking; role in non-autophagic vacuolar fusion,,,,,,,,,,
chr10,413090,YJL012C,VTC4 - Vacuolar membrane polyphosphate polymerase; subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer of polyP to the vacuole; regulates membrane trafficking; role in non-autophagic vacuolar fusion,,,,,,,,,,
chr10,424928,NAG,NAG,,,,,,,,,,
chr10,424930,NAG,NAG,,,,,,,,,,
chr10,45,TEL10L-TR, - Terminal stretch of telomeric repeats on the left arm of Chromosome X,,,,,,,,,,
chr10,475700,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,475979,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,475985,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,477650,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,477659,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,477674,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,477677,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,477686,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,477695,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,477938,YJRWTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,482644,YJRWTy1-2, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,482682,YJRWTy1-2, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr10,498452,YJR035W,RAD26 - Protein involved in transcription-coupled nucleotide excision repair of UV-induced DNA lesions; recruitment to DNA lesions is dependent on an elongating RNA polymerase II; homolog of human CSB protein,,,,,,,,,,
chr10,522532,YJR046W,TAH11 - DNA replication licensing factor, required for pre-replication complex assembly,,,,,,,,,
chr10,546347,YJR059W,PTK2 - Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake,,,,,,,,,,
chr10,546698,YJR059W,PTK2 - Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake,,,,,,,,,,
chr10,546700,YJR059W,PTK2 - Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake,,,,,,,,,,
chr10,547433,YJR059W,PTK2 - Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake,,,,,,,,,,
chr10,547441,YJR059W,PTK2 - Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake,,,,,,,,,,
chr10,570775,NAG,NAG,,,,,,,,,,
chr10,588774,YJR089W,BIR1 - Subunit of chromosomal passenger complex (CPC; Ipl1p-Sli15p-Bir1p-Nbl1p), which regulates chromosome segregation; required for chromosome bi-orientation and for spindle assembly checkpoint activation upon reduced sister kinetochore tension,,,,,,,,,
chr10,639198,NAG,NAG,,,,,,,,,,
chr10,639540,NAG,NAG,,,,,,,,,,
chr10,639549,NAG,NAG,,,,,,,,,,
chr10,639560,NAG,NAG,,,,,,,,,,
chr10,70972,NAG,NAG,,,,,,,,,,
chr10,715087,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,715095,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,715099,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,715108,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,715114,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,715117,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,715141,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,715149,YJR151C,DAN4 - Cell wall mannoprotein with similarity to Tir1p,Tir2p,Tir3p,and Tir4p; expressed under anaerobic conditions, completely repressed during aerobic growth,,,,,,
chr10,735915,NAG,NAG,,,,,,,,,,
chr10,736916,YJR159W,SOR1 - Sorbitol dehydrogenase; expression is induced in the presence of sorbitol or xylose,,,,,,,,,,
chr10,737472,NAG,NAG,,,,,,,,,,
chr10,738384,YJR160C,MPH3 - Alpha-glucoside permease, transports maltose, maltotriose, alpha-methylglucoside,and turanose; identical to Mph2p; encoded in a subtelomeric position in a region likely to have undergone duplication,,,,,,
chr10,738389,YJR160C,MPH3 - Alpha-glucoside permease, transports maltose, maltotriose, alpha-methylglucoside,and turanose; identical to Mph2p; encoded in a subtelomeric position in a region likely to have undergone duplication,,,,,,
chr10,76405,YJL189W,RPL39 - Protein component of the large (60S) ribosomal subunit,has similarity to rat L39 ribosomal protein; required for ribosome biogenesis; loss of both Rpl31p and Rpl39p confers lethality; also exhibits genetic interactions with SIS1 and PAB1,,,,,,,,,
chr10,79972,NAG,NAG,,,,,,,,,,
chr10,90635,NAG,NAG,,,,,,,,,,
chr10,99505,ARS 1006.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,99519,ARS 1006.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr10,99534,ARS 1006.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr11,118899,YKL175W,ZRT3 - Vacuolar membrane zinc transporter, transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency,,,,,,,,,
chr11,144619,YKL163W,PIR3 - O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated,peaking in M/G1 and also subject to regulation by the cell integrity pathway,,,,,,,,,
chr11,144646,YKL163W,PIR3 - O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated,peaking in M/G1 and also subject to regulation by the cell integrity pathway,,,,,,,,,
chr11,144850,YKL163W,PIR3 - O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated,peaking in M/G1 and also subject to regulation by the cell integrity pathway,,,,,,,,,
chr11,144862,YKL163W,PIR3 - O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated,peaking in M/G1 and also subject to regulation by the cell integrity pathway,,,,,,,,,
chr11,144880,YKL163W,PIR3 - O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated,peaking in M/G1 and also subject to regulation by the cell integrity pathway,,,,,,,,,
chr11,144883,YKL163W,PIR3 - O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated,peaking in M/G1 and also subject to regulation by the cell integrity pathway,,,,,,,,,
chr11,144887,YKL163W,PIR3 - O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated,peaking in M/G1 and also subject to regulation by the cell integrity pathway,,,,,,,,,
chr11,146956,NAG,NAG,,,,,,,,,,
chr11,185033,NAG,NAG,,,,,,,,,,
chr11,206869,YKL126W,YPK1 - Serine/threonine protein kinase that phosphorylates and downregulates flippase activator Fpk1p; mutations affect receptor-mediated endocytosis and sphingolipid-mediated and cell integrity signaling pathways; homolog of mammalian kinase SGK,,,,,,,,,,
chr11,249736,YKL101W,HSL1 - Nim1p-related protein kinase that regulates the morphogenesis and septin checkpoints; associates with the assembled septin filament; required along with Hsl7p for bud neck recruitment, phosphorylation,and degradation of Swe1p,,,,,,,,
chr11,280468,NAG,NAG,,,,,,,,,,
chr11,354438,YKL045W,PRI2 - Subunit of DNA primase, which is required for DNA synthesis and double-strand break repair,,,,,,,,,
chr11,379671,NAG,NAG,,,,,,,,,,
chr11,379672,NAG,NAG,,,,,,,,,,
chr11,387292,NAG,NAG,,,,,,,,,,
chr11,415085,YKL014C,URB1 - Nucleolar protein required for the normal accumulation of 25S and 5.8S rRNAs,associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit,,,,,,,,,
chr11,446787,NAG,NAG,,,,,,,,,,
chr11,450308,NAG,NAG,,,,,,,,,,
chr11,463287,ARS 1115.00, - Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay,,,,,,,,
chr11,46762,tT(CGU)K,TRT2 - tRNA-Thr; tRNA threonine 2,,,,,,,,,,
chr11,517454,YKRCdelta12,- Ty1 LTR,,,,,,,,,,
chr11,517455,YKRCdelta12,- Ty1 LTR,,,,,,,,,,
chr11,517459,YKRCdelta12,- Ty1 LTR,,,,,,,,,,
chr11,518110,YKR040C, - Dubious open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YKR041W,,,,,,,,,
chr11,518111,YKR040C, - Dubious open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YKR041W,,,,,,,,,
chr11,518112,YKR040C, - Dubious open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YKR041W,,,,,,,,,
chr11,518113,YKR040C, - Dubious open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YKR041W,,,,,,,,,
chr11,518114,YKR040C, - Dubious open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YKR041W,,,,,,,,,
chr11,518140,YKR040C, - Dubious open reading frame unlikely to encode a protein,based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YKR041W,,,,,,,,,
